timestamp,lat,long
2022-12-06T12:03:42.800Z,51.4461531,7.2650086
2022-12-06T12:03:44.801Z,51.4461531,7.2650086
2022-12-06T12:03:46.801Z,51.4461531,7.2650086
2022-12-06T12:03:48.809Z,51.4460869,7.2649354
2022-12-06T12:03:50.802Z,51.4460869,7.2649354
2022-12-06T12:03:52.800Z,51.4460087,7.2648464
2022-12-06T12:03:54.799Z,51.4460087,7.2648464
2022-12-06T12:03:56.800Z,51.4460087,7.2648464
2022-12-06T12:03:58.802Z,51.4459466,7.2646852
2022-12-06T12:04:00.800Z,51.4459466,7.2646852
2022-12-06T12:04:02.800Z,51.4459066,7.2645803
2022-12-06T12:04:04.800Z,51.4459066,7.2645803
2022-12-06T12:04:06.800Z,51.4459066,7.2645803
2022-12-06T12:04:08.800Z,51.4458861,7.2644942
2022-12-06T12:04:10.801Z,51.4458861,7.2644942
2022-12-06T12:04:12.801Z,51.4458725,7.2644392
2022-12-06T12:04:14.800Z,51.4458725,7.2644392
2022-12-06T12:04:16.800Z,51.4458725,7.2644392
2022-12-06T12:04:18.801Z,51.4458925,7.2642939
2022-12-06T12:04:20.801Z,51.4458925,7.2642939
2022-12-06T12:04:22.800Z,51.4459087,7.2641876
2022-12-06T12:04:24.800Z,51.4459087,7.2641876
2022-12-06T12:04:26.801Z,51.4459087,7.2641876
2022-12-06T12:04:28.801Z,51.445867,7.2640696
2022-12-06T12:04:30.800Z,51.445867,7.2640696
2022-12-06T12:04:32.801Z,51.4458479,7.2640341
2022-12-06T12:04:34.801Z,51.4458479,7.2640341
2022-12-06T12:04:36.800Z,51.4458479,7.2640341
2022-12-06T12:04:38.800Z,51.4458188,7.2639478
2022-12-06T12:04:40.801Z,51.4458188,7.2639478
2022-12-06T12:04:42.800Z,51.445792,7.2638742
2022-12-06T12:04:44.800Z,51.445792,7.2638742
2022-12-06T12:04:46.800Z,51.445792,7.2638742
2022-12-06T12:04:48.801Z,51.4457382,7.2638026
2022-12-06T12:04:50.800Z,51.4457382,7.2638026
2022-12-06T12:04:52.800Z,51.4457028,7.2637561
2022-12-06T12:04:54.801Z,51.4457028,7.2637561
2022-12-06T12:04:56.800Z,51.4456206,7.2635809
2022-12-06T12:04:58.801Z,51.4456206,7.2635809
2022-12-06T12:05:00.801Z,51.4456206,7.2635809
2022-12-06T12:05:02.800Z,51.4455459,7.2633991
2022-12-06T12:05:04.800Z,51.4455459,7.2633991
2022-12-06T12:05:06.799Z,51.4455459,7.2633991
2022-12-06T12:05:08.802Z,51.445491,7.2631807
2022-12-06T12:05:10.808Z,51.445491,7.2631807
2022-12-06T12:05:12.799Z,51.4454752,7.2631311
2022-12-06T12:05:14.800Z,51.4454752,7.2631311
2022-12-06T12:05:16.801Z,51.4454752,7.2631311
2022-12-06T12:05:18.797Z,51.445439,7.2630716
2022-12-06T12:05:20.800Z,51.445439,7.2630716
2022-12-06T12:05:22.800Z,51.4454167,7.2630055
2022-12-06T12:05:24.796Z,51.4454167,7.2630055
2022-12-06T12:05:26.798Z,51.4454167,7.2630055
2022-12-06T12:05:28.797Z,51.445398,7.2628863
2022-12-06T12:05:30.797Z,51.445398,7.2628863
2022-12-06T12:05:32.803Z,51.4453852,7.2627795
2022-12-06T12:05:34.802Z,51.4453852,7.2627795
2022-12-06T12:05:36.801Z,51.4453852,7.2627795
2022-12-06T12:05:38.803Z,51.4454266,7.2627167
2022-12-06T12:05:40.801Z,51.4454266,7.2627167
2022-12-06T12:05:42.802Z,51.4454698,7.2626673
2022-12-06T12:05:44.798Z,51.4454698,7.2626673
2022-12-06T12:05:46.802Z,51.4454698,7.2626673
